patient_id,TCGA-B0-4712,TCGA-B0-4821,TCGA-B0-5081,TCGA-B0-5085,TCGA-B0-5088,TCGA-B0-5106,TCGA-B0-5115,TCGA-B0-5117,TCGA-B0-5696,TCGA-B0-5697,TCGA-B0-5698,TCGA-B0-5702,TCGA-B0-5703,TCGA-B0-5706,TCGA-B0-5709,TCGA-B0-5712,TCGA-B0-5812,TCGA-B8-4148,TCGA-B8-4151,TCGA-B8-4153,TCGA-B8-4619,TCGA-B8-4622,TCGA-B8-5158,TCGA-B8-5159,TCGA-B8-5162,TCGA-B8-5164,TCGA-B8-5165,TCGA-B8-5546,TCGA-B8-5549,TCGA-B8-5550,TCGA-B8-5551,TCGA-B8-5553,TCGA-B8-A54D,TCGA-B8-A54E,TCGA-B8-A54F,TCGA-B8-A54G,TCGA-BP-4164,TCGA-BP-4167,TCGA-BP-4770,TCGA-BP-4782,TCGA-BP-4960,TCGA-BP-4962,TCGA-BP-4965,TCGA-BP-4967,TCGA-BP-4970,TCGA-BP-4971,TCGA-BP-4972,TCGA-BP-4976,TCGA-BP-4977,TCGA-BP-4982,TCGA-BP-4986,TCGA-BP-4988,TCGA-BP-4989,TCGA-BP-4992,TCGA-BP-4994,TCGA-BP-4995,TCGA-BP-4999,TCGA-BP-5000,TCGA-BP-5001,TCGA-BP-5004,TCGA-BP-5006,TCGA-BP-5007,TCGA-BP-5009,TCGA-BP-5010,TCGA-BP-5174,TCGA-BP-5175,TCGA-BP-5180,TCGA-BP-5181,TCGA-BP-5183,TCGA-BP-5184,TCGA-BP-5186,TCGA-BP-5187,TCGA-BP-5189,TCGA-BP-5190,TCGA-BP-5191,TCGA-BP-5192,TCGA-BP-5194,TCGA-BP-5195,TCGA-BP-5196,TCGA-BP-5199,TCGA-BP-5200,TCGA-CJ-4637,TCGA-CJ-4641,TCGA-CJ-4900,TCGA-CJ-4902,TCGA-CJ-4903,TCGA-CJ-4904,TCGA-CJ-4923,TCGA-CJ-6027,TCGA-CJ-6028,TCGA-CJ-6030,TCGA-CJ-6033,TCGA-CZ-4859,TCGA-CZ-4863,TCGA-CZ-4865,TCGA-CZ-5451,TCGA-CZ-5462,TCGA-CZ-5468,TCGA-CZ-5984,TCGA-CZ-5985,TCGA-CZ-5988,TCGA-G6-A5PC,TCGA-G6-A8L7
TCGA-B0-5698,0.0,0.0,0.0,1.0,0.42857142857142855,0.3333333333333333,1.0,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.6,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.3333333333333333,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.3333333333333333,0.0,0.45,1.0,0.0,1.0,0.0,0.15789473684210525,0.0,0.0,0.0,1.0,1.0,0.5714285714285714,1.0,0.17647058823529413,1.0,0.6,0.8571428571428571,0.0,0.3,0.0,0.0,0.75,0.6,1.0,1.0,1.0,0.7142857142857143,0.42857142857142855,0.0,1.0,1.0,1.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.15789473684210525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-B0-5702,0.5625,0.5625,0.5625,0.0,0.0,0.5625,0.0,0.19999999999999998,0.375,0.43750000000000006,0.0,1.0,0.25,0.5625,0.5625,0.375,0.0,0.6250000000000001,0.1875,0.0,0.19999999999999998,0.0,0.5625,0.43750000000000006,0.5625,0.19999999999999998,0.375,0.0,0.43750000000000006,0.5625,0.5625,0.6250000000000001,0.5625,0.26666666666666666,0.19999999999999998,0.5625,0.375,0.5625,0.375,0.43750000000000006,0.5625,0.375,0.14285714285714285,0.5625,0.375,0.42857142857142855,0.0,0.0,0.375,0.0,0.375,0.21428571428571427,0.5,0.19999999999999998,0.19999999999999998,0.0,0.0,0.375,0.0,0.0625,0.0,0.0,0.0,0.5625,0.3125,0.21428571428571427,0.375,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.5625,0.0,0.0,0.0,0.5625,0.0,0.1875,0.5625,0.5625,0.5625,0.6875000000000001,0.375,0.0,0.5625,0.5625,0.5625,0.5625,0.5625,0.0,0.0,0.75,0.0,0.6250000000000001,0.19999999999999998,0.75,0.5625,0.19999999999999998,0.5625,0.5625
TCGA-B0-5703,0.631578947368421,0.631578947368421,0.631578947368421,0.0,0.0,0.375,0.0,0.35294117647058826,0.3333333333333333,0.368421052631579,0.0,0.25,1.0,0.631578947368421,0.15789473684210525,0.3157894736842105,0.0,0.17647058823529413,0.0,0.0,0.35294117647058826,0.15789473684210525,0.631578947368421,0.5294117647058824,0.375,0.35294117647058826,0.0,0.17647058823529413,0.5294117647058824,0.631578947368421,0.15789473684210525,0.368421052631579,0.15789473684210525,0.41176470588235303,0.35294117647058826,0.15789473684210525,0.6666666666666666,0.631578947368421,0.7894736842105263,0.5555555555555557,0.631578947368421,0.3157894736842105,0.18750000000000003,0.375,0.0,0.7058823529411765,0.16666666666666669,0.0,0.375,0.0,0.375,0.5294117647058824,0.5000000000000001,0.35294117647058826,0.35294117647058826,0.0,0.0,0.3157894736842105,0.0,0.41176470588235303,0.0,0.0,0.15789473684210525,0.631578947368421,0.0,0.8823529411764707,0.7894736842105263,0.0,0.16666666666666666,0.0,0.0,0.0,0.15789473684210525,0.0,0.631578947368421,0.0,0.0,0.0,0.375,0.0,0.5,0.15789473684210525,0.15789473684210525,0.47368421052631576,0.16666666666666669,0.6666666666666666,0.0,0.631578947368421,0.631578947368421,0.631578947368421,0.15789473684210525,0.631578947368421,0.0,0.17647058823529413,0.5555555555555557,0.0,0.35294117647058826,0.35294117647058826,0.1875,0.15789473684210525,0.35294117647058826,0.15789473684210525,0.631578947368421
TCGA-B0-5706,0.8571428571428571,1.0,1.0,0.0,0.0,0.5,0.0,0.15789473684210525,0.6,0.3157894736842105,0.0,0.5625,0.631578947368421,1.0,0.2857142857142857,0.42857142857142855,0.0,0.35294117647058826,0.0,0.0,0.15789473684210525,0.14285714285714285,1.0,0.17647058823529413,0.16666666666666666,0.15789473684210525,0.0,0.0,0.17647058823529413,1.0,0.2857142857142857,0.3157894736842105,0.2857142857142857,0.17647058823529413,0.15789473684210525,0.2857142857142857,0.6666666666666666,1.0,0.8571428571428571,0.5000000000000001,1.0,0.42857142857142855,0.0,0.16666666666666666,0.0,0.9473684210526315,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.7894736842105263,0.6,0.15789473684210525,0.15789473684210525,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.631578947368421,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.3,0.6666666666666666,0.0,1.0,0.8571428571428571,1.0,0.2857142857142857,1.0,0.0,0.0,0.5000000000000001,0.0,0.35294117647058826,0.15789473684210525,0.3333333333333333,0.2857142857142857,0.15789473684210525,0.2857142857142857,1.0
TCGA-B0-5709,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.5714285714285714,0.3333333333333333,0.0,0.15789473684210525,0.15,0.47368421052631576,0.0,0.5625,0.15789473684210525,0.2857142857142857,1.0,0.8571428571428571,0.0,0.8823529411764707,0.7142857142857143,0.0,0.15789473684210525,0.0,0.2857142857142857,0.5294117647058824,0.3333333333333333,0.15789473684210525,0.16666666666666666,0.0,0.5294117647058824,0.2857142857142857,1.0,0.631578947368421,1.0,0.17647058823529413,0.15789473684210525,1.0,0.3333333333333333,0.2857142857142857,0.14285714285714285,0.16666666666666669,0.2857142857142857,0.8571428571428571,0.0,0.3333333333333333,0.16666666666666666,0.3157894736842105,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.15789473684210525,0.3,0.15789473684210525,0.15789473684210525,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.6,0.15789473684210525,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,1.0,1.0,0.42857142857142855,0.9,0.3333333333333333,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,0.16666666666666666,0.0,0.33333333333333337,0.0,0.7058823529411765,0.15789473684210525,0.5,1.0,0.15789473684210525,1.0,0.2857142857142857
TCGA-B0-5712,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.5714285714285714,0.5,0.0,0.15789473684210525,0.3,0.47368421052631576,0.0,0.375,0.3157894736842105,0.42857142857142855,0.8571428571428571,1.0,0.0,0.7058823529411765,0.5714285714285714,0.0,0.15789473684210525,0.14285714285714285,0.42857142857142855,0.35294117647058826,0.16666666666666666,0.15789473684210525,0.0,0.0,0.35294117647058826,0.42857142857142855,0.8571428571428571,0.47368421052631576,0.8571428571428571,0.17647058823529413,0.15789473684210525,0.8571428571428571,0.5,0.42857142857142855,0.2857142857142857,0.16666666666666669,0.42857142857142855,1.0,0.0,0.16666666666666666,0.0,0.47368421052631576,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3157894736842105,0.45,0.15789473684210525,0.15789473684210525,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.45,0.3157894736842105,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.7500000000000001,0.5,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.42857142857142855,0.16666666666666666,0.0,0.16666666666666669,0.0,0.5294117647058824,0.15789473684210525,0.3333333333333333,0.8571428571428571,0.15789473684210525,0.8571428571428571,0.42857142857142855
TCGA-B0-5812,0.0,0.0,0.0,1.0,0.42857142857142855,0.3333333333333333,1.0,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.6,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.3333333333333333,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.3333333333333333,0.0,0.45,1.0,0.0,1.0,0.0,0.15789473684210525,0.0,0.0,0.0,1.0,1.0,0.5714285714285714,1.0,0.17647058823529413,1.0,0.6,0.8571428571428571,0.0,0.3,0.0,0.0,0.75,0.6,1.0,1.0,1.0,0.7142857142857143,0.42857142857142855,0.0,1.0,1.0,1.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.15789473684210525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-B8-4148,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.0,0.35294117647058826,0.43750000000000006,0.0,0.19999999999999998,0.17647058823529413,0.35294117647058826,0.0,0.6250000000000001,0.17647058823529413,0.35294117647058826,0.8823529411764707,0.7058823529411765,0.0,1.0,0.5294117647058824,0.0,0.19999999999999998,0.0,0.35294117647058826,0.6470588235294119,0.43750000000000006,0.19999999999999998,0.25,0.0,0.6470588235294119,0.35294117647058826,0.8823529411764707,0.5294117647058824,0.8823529411764707,0.19999999999999998,0.19999999999999998,0.8823529411764707,0.41176470588235303,0.35294117647058826,0.17647058823529413,0.1875,0.35294117647058826,0.7058823529411765,0.0,0.43750000000000006,0.25,0.4,0.0,0.0,0.25,0.0,0.25,0.2,0.375,0.19999999999999998,0.19999999999999998,0.0,0.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,0.375,0.2,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.35294117647058826,0.35294117647058826,0.0,0.0,0.0,0.43750000000000006,0.0,0.23529411764705885,0.8823529411764707,0.8823529411764707,0.35294117647058826,0.75,0.41176470588235303,0.0,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.8823529411764707,0.35294117647058826,0.23529411764705885,0.0,0.375,0.0,0.823529411764706,0.19999999999999998,0.6250000000000001,0.8823529411764707,0.19999999999999998,0.8823529411764707,0.35294117647058826
TCGA-B8-4151,0.0,0.0,0.0,0.2857142857142857,0.8571428571428571,0.0,0.2857142857142857,0.0,0.15,0.3157894736842105,0.2857142857142857,0.1875,0.0,0.0,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.5294117647058824,1.0,0.3,0.0,0.2857142857142857,0.0,0.35294117647058826,0.16666666666666666,0.0,0.5,0.15789473684210525,0.35294117647058826,0.0,0.7142857142857143,0.47368421052631576,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.16666666666666669,0.16666666666666666,0.5,0.0,0.15,0.2857142857142857,0.0,0.2857142857142857,0.0,0.15789473684210525,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.17647058823529413,0.2857142857142857,0.3,0.2857142857142857,0.0,0.9,0.0,0.0,0.3,0.3,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.8571428571428571,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.16666666666666666,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.6,0.0,0.2857142857142857,0.0,0.0,0.0,0.7142857142857143,0.0,0.5,0.15789473684210525,0.16666666666666669,0.2857142857142857,0.35294117647058826,0.0,0.16666666666666666,0.7142857142857143,0.0,0.7142857142857143,0.0
TCGA-B8-4153,0.0,0.0,0.0,0.6,0.3,0.3333333333333333,0.6,0.42105263157894735,0.15789473684210525,0.16666666666666669,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3,1.0,0.42105263157894735,0.6,0.0,0.0,0.0,0.42105263157894735,0.3333333333333333,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.4705882352941177,0.42105263157894735,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.5000000000000001,0.0,0.3333333333333333,0.0,0.85,0.6,0.16666666666666666,0.6,0.16666666666666666,0.16666666666666669,0.0,0.42105263157894735,0.42105263157894735,0.6,0.6,0.3,0.6,0.4705882352941177,0.6,1.0,0.6,0.0,0.3,0.0,0.0,0.47368421052631576,0.3157894736842105,0.6,0.6,0.6,0.45,0.3,0.0,0.6,0.6,0.6,0.0,0.6,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.5789473684210527,0.0,0.6,0.0,0.42105263157894735,0.0,0.0,0.42105263157894735,0.0,0.0
TCGA-B8-4619,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.0,0.1764705882352941,0.0,1.0,0.0,0.5294117647058824,0.0,0.19999999999999998,0.35294117647058826,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.19999999999999998,0.0,0.42105263157894735,1.0,0.0,0.15789473684210525,0.39999999999999997,0.3529411764705882,1.0,0.0,0.8421052631578947,0.39999999999999997,0.15789473684210525,0.15789473684210525,0.35294117647058826,0.15789473684210525,0.9411764705882354,1.0,0.15789473684210525,0.1875,0.15789473684210525,0.3157894736842105,0.6470588235294119,0.15789473684210525,0.15789473684210525,0.5000000000000001,0.3529411764705882,0.0,0.16666666666666669,0.5789473684210527,0.0,0.5294117647058824,0.0,0.5294117647058824,0.0,0.15789473684210525,1.0,1.0,0.0,0.0,0.15789473684210525,0.0,0.5,0.0,0.42105263157894735,0.0,0.15789473684210525,0.0,0.33333333333333337,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.1764705882352941,0.0,0.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.1875,0.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.8421052631578947,0.35294117647058826,0.0,0.19999999999999998,1.0,0.1764705882352941,0.15789473684210525,1.0,0.15789473684210525,0.15789473684210525
TCGA-B8-4622,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.2857142857142857,0.5,0.8571428571428571,0.0,0.3,0.0,0.8571428571428571,0.0,0.15789473684210525,0.14285714285714285,0.0,0.14285714285714285,0.8571428571428571,0.0,0.2857142857142857,0.6,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.3333333333333333,0.15789473684210525,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.16666666666666669,0.0,0.3333333333333333,0.15789473684210525,0.45,0.8571428571428571,0.0,0.8571428571428571,0.0,0.3157894736842105,0.15,0.0,0.0,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.17647058823529413,0.8571428571428571,0.6,1.0,0.14285714285714285,0.3,0.15789473684210525,0.14285714285714285,0.6,0.44999999999999996,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.16666666666666666,0.8571428571428571,0.3333333333333333,0.0,0.0,0.14285714285714285,0.0,0.16666666666666666,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.5,0.15789473684210525,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
TCGA-B8-5158,0.8571428571428571,1.0,1.0,0.0,0.0,0.5,0.0,0.15789473684210525,0.6,0.3157894736842105,0.0,0.5625,0.631578947368421,1.0,0.2857142857142857,0.42857142857142855,0.0,0.35294117647058826,0.0,0.0,0.15789473684210525,0.14285714285714285,1.0,0.17647058823529413,0.16666666666666666,0.15789473684210525,0.0,0.0,0.17647058823529413,1.0,0.2857142857142857,0.3157894736842105,0.2857142857142857,0.17647058823529413,0.15789473684210525,0.2857142857142857,0.6666666666666666,1.0,0.8571428571428571,0.5000000000000001,1.0,0.42857142857142855,0.0,0.16666666666666666,0.0,0.9473684210526315,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.7894736842105263,0.6,0.15789473684210525,0.15789473684210525,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.631578947368421,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.3,0.6666666666666666,0.0,1.0,0.8571428571428571,1.0,0.2857142857142857,1.0,0.0,0.0,0.5000000000000001,0.0,0.35294117647058826,0.15789473684210525,0.3333333333333333,0.2857142857142857,0.15789473684210525,0.2857142857142857,1.0
TCGA-B8-5159,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413,0.25,0.0,0.39999999999999997,0.0,0.5294117647058824,0.0,0.43750000000000006,0.5294117647058824,0.17647058823529413,0.5294117647058824,0.35294117647058826,0.0,0.6470588235294119,0.35294117647058826,0.0,0.39999999999999997,0.0,0.17647058823529413,1.0,0.6250000000000001,0.39999999999999997,0.25,0.19999999999999998,1.0,0.17647058823529413,0.5294117647058824,0.7058823529411765,0.5294117647058824,0.39999999999999997,0.39999999999999997,0.5294117647058824,0.41176470588235303,0.17647058823529413,0.35294117647058826,0.375,0.17647058823529413,0.35294117647058826,0.21428571428571427,0.6250000000000001,0.25,0.2,0.1875,0.0,0.43750000000000006,0.0,0.43750000000000006,0.0,0.1875,0.39999999999999997,0.39999999999999997,0.0,0.0,0.17647058823529413,0.0,0.375,0.0,0.0,0.0,0.17647058823529413,0.1875,0.4,0.35294117647058826,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.17647058823529413,0.17647058823529413,0.0,0.0,0.0,0.25,0.0,0.23529411764705885,0.5294117647058824,0.5294117647058824,0.17647058823529413,0.375,0.41176470588235303,0.0,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.5294117647058824,0.17647058823529413,0.23529411764705885,0.19999999999999998,0.5625,0.0,0.8235294117647061,0.39999999999999997,0.43750000000000006,0.5294117647058824,0.39999999999999997,0.5294117647058824,0.17647058823529413
TCGA-B8-5162,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.3529411764705882,0.0,0.375,0.0,0.5625,0.375,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.43750000000000006,0.16666666666666666,0.0,0.3529411764705882,0.0,0.16666666666666666,0.6250000000000001,1.0,0.3529411764705882,0.6666666666666666,0.1764705882352941,0.6250000000000001,0.16666666666666666,0.3333333333333333,0.5625,0.3333333333333333,0.39999999999999997,0.3529411764705882,0.3333333333333333,0.1875,0.16666666666666666,0.3333333333333333,0.375,0.16666666666666666,0.16666666666666666,0.5,1.0,0.6666666666666666,0.1875,0.16666666666666666,0.0,0.8333333333333334,0.0,0.8333333333333334,0.0,0.4444444444444444,0.3529411764705882,0.3529411764705882,0.0,0.0,0.16666666666666666,0.0,0.1875,0.0,0.0,0.0,0.16666666666666666,0.2777777777777778,0.5625,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.4444444444444444,0.1875,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.1764705882352941,0.6875000000000001,0.0,0.43750000000000006,0.3529411764705882,0.8333333333333334,0.3333333333333333,0.3529411764705882,0.3333333333333333,0.16666666666666666
TCGA-B8-5164,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.0,0.1764705882352941,0.0,1.0,0.0,0.5294117647058824,0.0,0.19999999999999998,0.35294117647058826,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.19999999999999998,0.0,0.42105263157894735,1.0,0.0,0.15789473684210525,0.39999999999999997,0.3529411764705882,1.0,0.0,0.8421052631578947,0.39999999999999997,0.15789473684210525,0.15789473684210525,0.35294117647058826,0.15789473684210525,0.9411764705882354,1.0,0.15789473684210525,0.1875,0.15789473684210525,0.3157894736842105,0.6470588235294119,0.15789473684210525,0.15789473684210525,0.5000000000000001,0.3529411764705882,0.0,0.16666666666666669,0.5789473684210527,0.0,0.5294117647058824,0.0,0.5294117647058824,0.0,0.15789473684210525,1.0,1.0,0.0,0.0,0.15789473684210525,0.0,0.5,0.0,0.42105263157894735,0.0,0.15789473684210525,0.0,0.33333333333333337,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.1764705882352941,0.0,0.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.1875,0.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.8421052631578947,0.35294117647058826,0.0,0.19999999999999998,1.0,0.1764705882352941,0.15789473684210525,1.0,0.15789473684210525,0.15789473684210525
TCGA-B8-5165,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.3333333333333333,0.375,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.25,0.5,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.6666666666666666,0.0,1.0,0.1764705882352941,0.25,0.0,0.16666666666666666,0.1875,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,1.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.5,0.1875,0.2777777777777778,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.1875,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6111111111111112,0.1875,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.1875,0.16666666666666666,0.16666666666666666,0.0,0.2777777777777778,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.375,0.1764705882352941,0.3125,0.3333333333333333,0.25,0.0,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0
TCGA-B8-5546,0.0,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.8421052631578947,0.16666666666666666,0.35294117647058826,0.15789473684210525,0.0,0.17647058823529413,0.0,0.0,0.0,0.15789473684210525,0.0,0.15789473684210525,0.5789473684210527,0.8421052631578947,0.15789473684210525,0.0,0.19999999999999998,0.1764705882352941,0.8421052631578947,0.1764705882352941,1.0,0.19999999999999998,0.0,0.0,0.17647058823529413,0.0,0.7647058823529411,0.8421052631578947,0.0,0.0,0.0,0.15789473684210525,0.4705882352941177,0.0,0.0,0.6666666666666667,0.1764705882352941,0.1764705882352941,0.0,0.7368421052631579,0.15789473684210525,0.3529411764705882,0.15789473684210525,0.3529411764705882,0.16666666666666669,0.0,0.8421052631578947,0.8421052631578947,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.6875000000000001,0.15789473684210525,0.5789473684210527,0.15789473684210525,0.0,0.15789473684210525,0.16666666666666669,0.0,0.16666666666666666,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.1875,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.1875,1.0,0.17647058823529413,0.15789473684210525,0.0,0.8421052631578947,0.0,0.0,0.8421052631578947,0.0,0.0
TCGA-B8-5549,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413,0.25,0.0,0.39999999999999997,0.0,0.5294117647058824,0.0,0.43750000000000006,0.5294117647058824,0.17647058823529413,0.5294117647058824,0.35294117647058826,0.0,0.6470588235294119,0.35294117647058826,0.0,0.39999999999999997,0.0,0.17647058823529413,1.0,0.6250000000000001,0.39999999999999997,0.25,0.19999999999999998,1.0,0.17647058823529413,0.5294117647058824,0.7058823529411765,0.5294117647058824,0.39999999999999997,0.39999999999999997,0.5294117647058824,0.41176470588235303,0.17647058823529413,0.35294117647058826,0.375,0.17647058823529413,0.35294117647058826,0.21428571428571427,0.6250000000000001,0.25,0.2,0.1875,0.0,0.43750000000000006,0.0,0.43750000000000006,0.0,0.1875,0.39999999999999997,0.39999999999999997,0.0,0.0,0.17647058823529413,0.0,0.375,0.0,0.0,0.0,0.17647058823529413,0.1875,0.4,0.35294117647058826,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.17647058823529413,0.17647058823529413,0.0,0.0,0.0,0.25,0.0,0.23529411764705885,0.5294117647058824,0.5294117647058824,0.17647058823529413,0.375,0.41176470588235303,0.0,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.5294117647058824,0.17647058823529413,0.23529411764705885,0.19999999999999998,0.5625,0.0,0.8235294117647061,0.39999999999999997,0.43750000000000006,0.5294117647058824,0.39999999999999997,0.5294117647058824,0.17647058823529413
